id,title,author,year,genre,cover_url,cover_filename,license,source,one_line_plot
/works/OL10215W,Мы,Евгений Иванович Замятин,1924,science fiction,https://covers.openlibrary.org/b/id/5484189-L.jpg,book_covers/_works_OL10215W_5484189.jpg,public-domain/unknown,openlibrary,"D-503, a spacecraft engineer, lives in the One State, an urban nation constructed almost entirely of glass"
/works/OL38494W,Cryptonomicon,Neal Stephenson,1999,science fiction,https://covers.openlibrary.org/b/id/6424001-L.jpg,book_covers/_works_OL38494W_6424001.jpg,public-domain/unknown,openlibrary,"In 1942, Lawrence Pritchard Waterhouse - mathematical genius and young Captain in the US Navy - is assigned"
/works/OL2172454W,Ubik,Philip K. Dick,1969,science fiction,https://covers.openlibrary.org/b/id/5018327-L.jpg,book_covers/_works_OL2172454W_5018327.jpg,public-domain/unknown,openlibrary,"Philip K. Dick's Ubik is a mind-bending, classic novel about the perception of reality."
/works/OL35627W,Wild seed,Octavia E. Butler,1980,science fiction,https://covers.openlibrary.org/b/id/288149-L.jpg,book_covers/_works_OL35627W_288149.jpg,public-domain/unknown,openlibrary,Doro is an entity who changes bodies like clothes. He fears no one--until he meets Anyanwu
/works/OL46309W,Second Foundation,Isaac Asimov,1953,science fiction,https://covers.openlibrary.org/b/id/9261324-L.jpg,book_covers/_works_OL46309W_9261324.jpg,public-domain/unknown,openlibrary,"After years of struggle, the Foundation lay in ruins -- destroyed by the mutant mind power of the Mule."
/works/OL59849W,The language of the night,Ursula K. Le Guin,1979,science fiction,https://covers.openlibrary.org/b/id/4437200-L.jpg,book_covers/_works_OL59849W_4437200.jpg,public-domain/unknown,openlibrary,"A collection of twenty-four essays concerned with writing in general, the field of fantasy and science fiction, and"
/works/OL103128W,The Illustrated Man,Ray Bradbury,1901,science fiction,https://covers.openlibrary.org/b/id/9345484-L.jpg,book_covers/_works_OL103128W_9345484.jpg,public-domain/unknown,openlibrary,The Illustrated Man is a 1951 collection of eighteen science fiction short stories by American writer Ray Bradbury. It was
/works/OL103134W,The Martian Chronicles,Ray Bradbury,1950,science fiction,https://covers.openlibrary.org/b/id/9346537-L.jpg,book_covers/_works_OL103134W_9346537.jpg,public-domain/unknown,openlibrary,"This is a collection of science fiction short stories, cleverly cobbled together to form a coherent and very readable"
/works/OL110971W,Ficciones,Jorge Luis Borges,1945,science fiction,https://covers.openlibrary.org/b/id/10832290-L.jpg,book_covers/_works_OL110971W_10832290.jpg,public-domain/unknown,openlibrary,A collection of his short stories in which Borges often uses the labyrinth as a literary device to expound his
/works/OL103123W,Fahrenheit 451,Ray Bradbury,1953,science fiction,https://covers.openlibrary.org/b/id/12993656-L.jpg,book_covers/_works_OL103123W_12993656.jpg,public-domain/unknown,openlibrary,Fahrenheit 451 is a 1953 dystopian novel by American writer Ray Bradbury. The novel presents a future American
/works/OL52260W,The First Men in the Moon,H. G. Wells,1900,science fiction,https://covers.openlibrary.org/b/id/8081288-L.jpg,book_covers/_works_OL52260W_8081288.jpg,public-domain/unknown,openlibrary,"Mr Bedford meets Dr Cavor, an absent-minded scientist on the brink of developing a material that blocks gravity"
/works/OL25595002W,"Mary Shelley's Frankenstein; or, the Modern Prometheus (1818 text)",Mary Shelley,1818,science fiction,https://covers.openlibrary.org/b/id/7267770-L.jpg,book_covers/_works_OL25595002W_7267770.jpg,public-domain/unknown,openlibrary,This is the original edition which was published in 3 volumes. The cover photograph is of Volume 1.
/works/OL46390W,The Foundation Trilogy,Isaac Asimov,1950,science fiction,https://covers.openlibrary.org/b/id/6502517-L.jpg,book_covers/_works_OL46390W_6502517.jpg,public-domain/unknown,openlibrary,Isaac Asimov's Foundation novels are some of the great masterworks of science fiction. Unsurpassed
/works/OL273080W,To your scattered bodies go,Philip José Farmer,1971,science fiction,https://covers.openlibrary.org/b/id/382159-L.jpg,book_covers/_works_OL273080W_382159.jpg,public-domain/unknown,openlibrary,"Every human who ever lived, from the earliest Neanderthals to the present, is resurrected after death on the"
/works/OL52151W,When the Sleeper Awakes,H. G. Wells,1899,science fiction,https://covers.openlibrary.org/b/id/574886-L.jpg,book_covers/_works_OL52151W_574886.jpg,public-domain/unknown,openlibrary,"A troubled insomniac in 1890s England falls suddenly into a sleep-like trance, from which he"
/works/OL46224W,Foundation and Empire,Isaac Asimov,1945,science fiction,https://covers.openlibrary.org/b/id/9300695-L.jpg,book_covers/_works_OL46224W_9300695.jpg,public-domain/unknown,openlibrary,The Foundation has survived the greed and barbarism of its neighboring warrior-planets. Now it must face the
/works/OL27258W,Neuromancer,William Gibson,1984,science fiction,https://covers.openlibrary.org/b/id/283860-L.jpg,book_covers/_works_OL27258W_283860.jpg,public-domain/unknown,openlibrary,"The first of William Gibson's Sprawl trilogy, *Neuromancer* is the classic cyberpunk novel"
/works/OL39379W,A Room of One's Own,Virginia Woolf,1929,science fiction,https://covers.openlibrary.org/b/id/6559057-L.jpg,book_covers/_works_OL39379W_6559057.jpg,public-domain/unknown,openlibrary,"A Room of One's Own is an extended essay by Virginia Woolf. First published on 24 October 1929,"
/works/OL450063W,Frankenstein or The Modern Prometheus,Mary Shelley,1818,science fiction,https://covers.openlibrary.org/b/id/12356249-L.jpg,book_covers/_works_OL450063W_12356249.jpg,public-domain/unknown,openlibrary,"Shelley started writing the story when she was 18, and the first edition was published anonymously in London on"
/works/OL80609W,Du contrat social,Jean-Jacques Rousseau,1762,science fiction,https://covers.openlibrary.org/b/id/6581958-L.jpg,book_covers/_works_OL80609W_6581958.jpg,public-domain/unknown,openlibrary,The Social Contract is a 1762 French-language book by the Genevan philosopher Jean-Jacques Rousseau
/works/OL381550W,The Island of Dr. Moreau,H. G. Wells,1896,science fiction,https://covers.openlibrary.org/b/id/968312-L.jpg,book_covers/_works_OL381550W_968312.jpg,public-domain/unknown,openlibrary,H. G. Wells' The Island of Dr. Moreau is one of the most famous novels of all
/works/OL505781W,Of Human Bondage,William Somerset Maugham,1915,science fiction,https://covers.openlibrary.org/b/id/5277723-L.jpg,book_covers/_works_OL505781W_5277723.jpg,public-domain/unknown,openlibrary,"Of Human Bondage is a moving exploration of loneliness, obsessive love, and a young man's search for meaning"
/works/OL151515W,La Poetica,Aristotle,1479,science fiction,https://covers.openlibrary.org/b/id/129771-L.jpg,book_covers/_works_OL151515W_129771.jpg,public-domain/unknown,openlibrary,
/works/OL731737W,Anthem,Ayn Rand,1936,science fiction,https://covers.openlibrary.org/b/id/802982-L.jpg,book_covers/_works_OL731737W_802982.jpg,public-domain/unknown,openlibrary,Anthem is a tale of a future dark age of the great ‘we’ – a world that
/works/OL49488W,Ender's Game,Orson Scott Card,1985,science fiction,https://covers.openlibrary.org/b/id/12996033-L.jpg,book_covers/_works_OL49488W_12996033.jpg,public-domain/unknown,openlibrary,Ender's Game is a 1985 military science fiction novel by American author Orson Scott Card. Set at an
/works/OL1168083W,Nineteen Eighty-Four,George Orwell,1949,science fiction,https://covers.openlibrary.org/b/id/9267242-L.jpg,book_covers/_works_OL1168083W_9267242.jpg,public-domain/unknown,openlibrary,The novel was published on 8 June 1949 by Secker & Warburg. It was George Orwell's ninth and
/works/OL267096W,Anna Karenina,Лев Толстой,1876,science fiction,https://covers.openlibrary.org/b/id/2560652-L.jpg,book_covers/_works_OL267096W_2560652.jpg,public-domain/unknown,openlibrary,"Anna Karenina tells of the doomed love affair between the sensuous and rebellious Anna and the dashing officer,"
/works/OL2163649W,The Hitch Hiker's Guide to the Galaxy,Douglas Adams,1979,science fiction,https://covers.openlibrary.org/b/id/12986869-L.jpg,book_covers/_works_OL2163649W_12986869.jpg,public-domain/unknown,openlibrary,The novel is an adaptation of the first four parts of Adams's radio series of the same name. It was
/works/OL5735363W,The Hunger Games,Suzanne Collins,2008,science fiction,https://covers.openlibrary.org/b/id/12646537-L.jpg,book_covers/_works_OL5735363W_12646537.jpg,public-domain/unknown,openlibrary,The Hunger Games is a 2008 dystopian novel by Suzanne Collins. It is written in the perspective of Katniss
/works/OL472458W,A Caribbean Mystery,Agatha Christie,1964,mystery,https://covers.openlibrary.org/b/id/14578132-L.jpg,book_covers/_works_OL472458W_14578132.jpg,public-domain/unknown,openlibrary,"As Miss Marple sat basking in the Caribbean sunshine, she felt mildly discontented with life. Eventually,"
/works/OL472572W,Murder in Mesopotamia,Agatha Christie,1936,mystery,https://covers.openlibrary.org/b/id/12855104-L.jpg,book_covers/_works_OL472572W_12855104.jpg,public-domain/unknown,openlibrary,Nurse Amy Leatheran is sent to Hassanieh to care for the wife of a celebrated archaeologist.
/works/OL472526W,The Hollow,Agatha Christie,1946,mystery,https://covers.openlibrary.org/b/id/13679064-L.jpg,book_covers/_works_OL472526W_13679064.jpg,public-domain/unknown,openlibrary,The complete guide to all the cases of the great Belgian detective. E-book exclusive extras: Christie biographer
/works/OL472250W,Sleeping Murder,Agatha Christie,1940,mystery,https://covers.openlibrary.org/b/id/10247294-L.jpg,book_covers/_works_OL472250W_10247294.jpg,public-domain/unknown,openlibrary,Sleeping Murder chronicles Miss Marple’s final case. Although Agatha Christie wrote it before
/works/OL471666W,Five Little Pigs,Agatha Christie,1942,mystery,https://covers.openlibrary.org/b/id/14578138-L.jpg,book_covers/_works_OL471666W_14578138.jpg,public-domain/unknown,openlibrary,"Caroline Crale has been convicted of the murder of her husband, Amyas Crale. Her daughter,"
/works/OL472324W,Death in the Clouds,Agatha Christie,1935,mystery,https://covers.openlibrary.org/b/id/11433305-L.jpg,book_covers/_works_OL472324W_11433305.jpg,public-domain/unknown,openlibrary,Hercule Poirot is almost ideally placed to observe his fellow air travelers on this short flight from Paris
/works/OL471871W,They Do It with Mirrors,Agatha Christie,1952,mystery,https://covers.openlibrary.org/b/id/10249524-L.jpg,book_covers/_works_OL471871W_10249524.jpg,public-domain/unknown,openlibrary,A sense of danger pervades the rambling Victorian mansion in which Jane Marple’s friend Carrie Louise
/works/OL54158W,The Mysterious Stranger,Mark Twain,1916,mystery,https://covers.openlibrary.org/b/id/9173884-L.jpg,book_covers/_works_OL54158W_9173884.jpg,public-domain/unknown,openlibrary," Twain wrote multiple versions of the story; each involves a supernatural character called ""Satan"" or ""No."
/works/OL472165W,Peril at End House,Agatha Christie,1932,mystery,https://covers.openlibrary.org/b/id/12996556-L.jpg,book_covers/_works_OL472165W_12996556.jpg,public-domain/unknown,openlibrary,Nick Buckley has been leading an unusual life of late. Hercule Poirot decides that the girl needs his
/works/OL471664W,The Sittaford Mystery,Agatha Christie,1931,mystery,https://covers.openlibrary.org/b/id/13151831-L.jpg,book_covers/_works_OL471664W_13151831.jpg,public-domain/unknown,openlibrary,M-U-R-D-E-R. It began as an innocent parlor game intended to
/works/OL472049W,Evil Under the Sun,Agatha Christie,1941,mystery,https://covers.openlibrary.org/b/id/13671433-L.jpg,book_covers/_works_OL472049W_13671433.jpg,public-domain/unknown,openlibrary,"Evil Under the Sun is one of Agatha Christie's most intriguing mysteries. Set at the Jolly Roger, a"
/works/OL471771W,A Murder Is Announced,Agatha Christie,1950,mystery,https://covers.openlibrary.org/b/id/14578204-L.jpg,book_covers/_works_OL471771W_14578204.jpg,public-domain/unknown,openlibrary,"A murder is announced and will take place on Friday October 29th, at Little Paddocks at 6:"
/works/OL471940W,Poirot investigates,Agatha Christie,1924,mystery,https://covers.openlibrary.org/b/id/13670505-L.jpg,book_covers/_works_OL471940W_13670505.jpg,public-domain/unknown,openlibrary,"In published order, the first 10 Christie mystery books featuring Poirot are: 1) The Mysterious Affair"
/works/OL471637W,Cards on the Table,Agatha Christie,1936,mystery,https://covers.openlibrary.org/b/id/6469172-L.jpg,book_covers/_works_OL471637W_6469172.jpg,public-domain/unknown,openlibrary,"Four sleuths -- Superintendent Battle of Scotland Yard, Mrs. Ariadne Oliver, Col. Race of"
/works/OL471943W,After the Funeral,Agatha Christie,1953,mystery,https://covers.openlibrary.org/b/id/12996535-L.jpg,book_covers/_works_OL471943W_12996535.jpg,public-domain/unknown,openlibrary,"Cora was heard to say: 'It's been hushed up very nicely, hasn't it?' The"
/works/OL471895W,The Murder at the Vicarage,Agatha Christie,1930,mystery,https://covers.openlibrary.org/b/id/12996560-L.jpg,book_covers/_works_OL471895W_12996560.jpg,public-domain/unknown,openlibrary,Murder at the Vicarage (1930) is the first Miss Marple mystery book by Agatha
/works/OL471765W,Murder in Three Acts,Agatha Christie,1934,mystery,https://covers.openlibrary.org/b/id/6874620-L.jpg,book_covers/_works_OL471765W_6874620.jpg,public-domain/unknown,openlibrary,Sir Charles Cartwright should have known better than to allow thirteen guests to sit down for dinner. At the end
/works/OL471776W,Elephants Can Remember,Agatha Christie,1969,mystery,https://covers.openlibrary.org/b/id/11165070-L.jpg,book_covers/_works_OL471776W_11165070.jpg,public-domain/unknown,openlibrary,Elephants Can Remember by Hercule Poirot is the complete guide to all the cases of the great
/works/OL471767W,Lord Edgware Dies,Agatha Christie,1933,mystery,https://covers.openlibrary.org/b/id/9492111-L.jpg,book_covers/_works_OL471767W_9492111.jpg,public-domain/unknown,openlibrary,Poirot was present when Jane bragged of her plan to 'get rid of' her estranged husband.
/works/OL471990W,The Mirror Crack'd from Side to Side,Agatha Christie,1960,mystery,https://covers.openlibrary.org/b/id/10561150-L.jpg,book_covers/_works_OL471990W_10561150.jpg,public-domain/unknown,openlibrary,The quaint village of St Mary Mead has been glamourized by the presence of screen queen Marina Gregg. When
/works/OL471667W,Appointment with Death,Agatha Christie,1938,mystery,https://covers.openlibrary.org/b/id/14561660-L.jpg,book_covers/_works_OL471667W_14561660.jpg,public-domain/unknown,openlibrary,An english family headed by a bullying overbearing mother is murdered. Suspicion falls on members of the family
/works/OL471784W,The Seven Dials Mystery,Agatha Christie,1929,mystery,https://covers.openlibrary.org/b/id/14575632-L.jpg,book_covers/_works_OL471784W_14575632.jpg,public-domain/unknown,openlibrary,The Seven Dials Mystery by P.G. Wodehouse. Brings back several characters from an earlier
/works/OL471905W,The Moving Finger,Agatha Christie,1942,mystery,https://covers.openlibrary.org/b/id/13672855-L.jpg,book_covers/_works_OL471905W_13672855.jpg,public-domain/unknown,openlibrary,The placid village of Lymstock seems the perfect place for Jerry Burton to recuperate from his accident
/works/OL265415W,At Bertram's Hotel,Agatha Christie,1965,mystery,https://covers.openlibrary.org/b/id/6379981-L.jpg,book_covers/_works_OL265415W_6379981.jpg,public-domain/unknown,openlibrary,Bertram’s Hotel is not quite as reputable as it makes out. An eccentric guest makes his
/works/OL471610W,The Body in the Library,Agatha Christie,1942,mystery,https://covers.openlibrary.org/b/id/12855259-L.jpg,book_covers/_works_OL471610W_12855259.jpg,public-domain/unknown,openlibrary,The Bantrys discover the body of a young woman in their library. But who is she? How did
/works/OL471932W,The Murder of Roger Ackroyd,Agatha Christie,1926,mystery,https://covers.openlibrary.org/b/id/13151356-L.jpg,book_covers/_works_OL471932W_13151356.jpg,public-domain/unknown,openlibrary, Belgian Inspector Hercule Poirot has retired to the countryside in the small English village of King's Abbot
/works/OL471509W,The A.B.C. Murders,Agatha Christie,1936,mystery,https://covers.openlibrary.org/b/id/14573514-L.jpg,book_covers/_works_OL471509W_14573514.jpg,public-domain/unknown,openlibrary,"There's a serial killer on the loose, bent on working his way through the alphabet. There seems little chance"
/works/OL471670W,The Clocks,Agatha Christie,1963,mystery,https://covers.openlibrary.org/b/id/12996554-L.jpg,book_covers/_works_OL471670W_12996554.jpg,public-domain/unknown,openlibrary,"Sheila Webb, typist-for-hire, has arrived at 19 Wilbraham Crescent in Crowde"
/works/OL472594W,Nemesis,Agatha Christie,1970,mystery,https://covers.openlibrary.org/b/id/10249139-L.jpg,book_covers/_works_OL472594W_10249139.jpg,public-domain/unknown,openlibrary,Nemesis is the last Jane Marple mystery that Agatha Christie wrote. It is also the last Mar
/works/OL1099915W,L'Île mystérieuse,Jules Verne,1870,mystery,https://covers.openlibrary.org/b/id/1277096-L.jpg,book_covers/_works_OL1099915W_1277096.jpg,public-domain/unknown,openlibrary,"This sequel to ""20,000 Leagues Under The Sea"" doesn't advertise itself as such. Most of"
/works/OL472470W,Curtain,Agatha Christie,1975,mystery,https://covers.openlibrary.org/b/id/12387503-L.jpg,book_covers/_works_OL472470W_12387503.jpg,public-domain/unknown,openlibrary,"Hercule Poirot returns to Styles, the venue of his first investigation, where he knows another murder"
/works/OL472189W,Dumb Witness,Agatha Christie,1937,mystery,https://covers.openlibrary.org/b/id/14578123-L.jpg,book_covers/_works_OL472189W_14578123.jpg,public-domain/unknown,openlibrary,Emily Arundel changed her will only days before her death. Hercule Poirot must determine which
/works/OL471891W,Crooked House,Agatha Christie,1949,mystery,https://covers.openlibrary.org/b/id/14570595-L.jpg,book_covers/_works_OL471891W_14570595.jpg,public-domain/unknown,openlibrary,Christie always acknowledged this novel as one of her favourites. She said in an interview in The Sunday Times that
/works/OL471500W,4:50 from Paddington,Agatha Christie,1957,mystery,https://covers.openlibrary.org/b/id/13151352-L.jpg,book_covers/_works_OL471500W_13151352.jpg,public-domain/unknown,openlibrary,"Agatha Christie’s audacious mystery thriller, reissued with a striking new cover designed to appeal to"
/works/OL471832W,Hallowe'en Party,Agatha Christie,1969,mystery,https://covers.openlibrary.org/b/id/11160095-L.jpg,book_covers/_works_OL471832W_11160095.jpg,public-domain/unknown,openlibrary,Mystery writer Ariadne Oliver has been invited to a Hallowe’en party at Woodleigh Common
/works/OL80947W,The Daughter of Time,Josephine Tey,1951,mystery,https://covers.openlibrary.org/b/id/6485299-L.jpg,book_covers/_works_OL80947W_6485299.jpg,public-domain/unknown,openlibrary,"The Daughter of Time is an ingeniously plotted, beautifully written, and supreme achievement from one of mystery writing�"
/works/OL472536W,Third Girl,Agatha Christie,1966,mystery,https://covers.openlibrary.org/b/id/14577913-L.jpg,book_covers/_works_OL472536W_14577913.jpg,public-domain/unknown,openlibrary,Three young women share a London flat. The first is a coolly efficient personal secretary; the second an artist
/works/OL66059W,The book of the damned,Charles Fort,1919,mystery,https://covers.openlibrary.org/b/id/825884-L.jpg,book_covers/_works_OL66059W_825884.jpg,public-domain/unknown,openlibrary,The Book of the Damned was the first published nonfiction work of the author Charles Fort (first edition 1919
/works/OL471841W,Hercule Poirot's Christmas,Agatha Christie,1939,mystery,https://covers.openlibrary.org/b/id/12855074-L.jpg,book_covers/_works_OL471841W_12855074.jpg,public-domain/unknown,openlibrary,"On the night before Christmas, cruel, tyrannical, filthy rich Simeon Lee is found in his locked"
/works/OL471576W,Murder on the Orient Express,Agatha Christie,1933,mystery,https://covers.openlibrary.org/b/id/11100465-L.jpg,book_covers/_works_OL471576W_11100465.jpg,public-domain/unknown,openlibrary,Murder on the Orient Express is one of Agatha Christie’s most famous novels. A wealthy American
/works/OL476846W,The Red House Mystery,A. A. Milne,1922,mystery,https://covers.openlibrary.org/b/id/6299936-L.jpg,book_covers/_works_OL476846W_6299936.jpg,public-domain/unknown,openlibrary,"This is probably one of the top classics of ""golden age"" detective fiction. Raymond Chandler wrote about it"
/works/OL471702W,"One, Two, Buckle My Shoe",Agatha Christie,1940,mystery,https://covers.openlibrary.org/b/id/14586349-L.jpg,book_covers/_works_OL471702W_14586349.jpg,public-domain/unknown,openlibrary,The dentist was found with a blackened hole below his right temple. A pistol lay on the floor near his
